id	title	event_type	description	start	end	location	url	price	organisation_id	created	last_modified	lon	lat
853	Pollinators and Cannabis with Weedscape	seminars	Have you always wanted to learn about growing your own cannabis? If so, learn all about the ins and outs of homegrown cannabis with Weedscape! With this talk, you'll learn how to revitalize lost ecosystems one backyard at a time. Not only that, but you'll receive cannabis growing guidance and knowledge about keystone plant species that provide privacy and entice ecosystems to flourish. Whether it's for medicinal or recreational purposes, Weedscape wants to educate you.Weedscape is the planet's first Cannabis and Pollination Design company, building customized fenced and gated privacy gardens. Their motivation is also their mission: As the creators of the Pollinator Island, Weedscape is reintroducing over 30 different Native American plants that have been systematically eradicated which will then welcome species like bees and the monarch butterfly and other amazing species to return.	1720879200	1720884600	Boston, MA	https://www.eventbrite.com/e/pollinators-and-cannabis-with-weedscape-tickets-881458715747?aff=ebdssbdestsearch	Free		1714066314	1714923397	-71.060511	42.3554334
854	MEDICAL CANNABIS SEMINAR  -  AT ALDERMAN OAKS - DOWNTOWN SARASOTA	seminars	PROGRAM PRESENTERSDr. Robert “Jeff” MaraMaraCare SOLUTIONSEmergency Medicine PhysicianCertified Medical Cannabis PhysicianJosephine Cannella-Krehl, MSW, LCSWMMJ Knowledge, LLCMedical Cannabis SpecialistFounder, MMJ KnowledgeCornerstone LifeCare ConsultantMarketing Development for THE FLOWERYSEMINAR SPONSORTHE FLOWERYA Florida Cannabis CompaySEMINAR TOPICS- Update on the Medical Cannabis Industry in Florida- Some of the Obstacles to People Considering Use of Medical Cannabis- The Relationship of Traditional Medicine to Medical Cannabis	1715349600	1715355000	, 	https://www.eventbrite.com/e/medical-cannabis-seminar-at-alderman-oaks-downtown-sarasota-tickets-887901837297?aff=ebdssbdestsearch	Free		1714066314	1714923419		
855	Get your Medical Cannabis Card - Doctor in the House	seminars	Get your Medical Cannabis Card - Doctor in the HouseJoin us for an exciting in-person event where you can get your Medical Cannabis Card! Our friendly doctors will be available at the TRULIEVE DISPENSARY 220 Cobb Pkwy N, Marietta, GA 30062, USA ( just north of the Big Chicken) to help you navigate the process and answer any questions you may have. Don't miss this opportunity to learn about the benefits of medical cannabis and how it can improve your well-being. Mark your calendars and come on down to secure your card. We can't wait to see you there!	1714212000	1714226400	Marietta, GA	https://www.eventbrite.com/e/get-your-medical-cannabis-card-doctor-in-the-house-tickets-819131714007?aff=ebdssbdestsearch			1714066314	1714923434	-84.5496148	33.9528472
856	Legalized Marijuana & The Workplace	seminars	Ohio has become the 24th state to legalize recreational, adult-use marijuana after the passage of Issue 2. This new law allows adults 21 and over to possess small amounts of marijuana for personal use, as well as to grow a limited number of marijuana plants at home.Join the Lake County Development Council on Friday, August 9th for a panel discussion on how business leaders can prepare for this change, things to think about, ways that it will impact the workplace and how to respond.	1723203000	1723208400	Willoughby Hills, OH	https://www.eventbrite.com/e/legalized-marijuana-the-workplace-tickets-885963359257?aff=ebdssbdestsearch	From $25.00		1714066314	1714923451	-81.418447	41.598382
857	Psychedelic Cannabis: Intentional Use For Healing, Expansion, & Connection	seminars	The Pivot team will present on the topic “Psychedelic Cannabis”, or the intentional, therapeutic use of cannabis as a healing tool.While cannabis is sometimes neglected as a psychedelic, it indeed as “mind-manifesting” and “soul-revealing” qualities. It can serve as an extremely effective tool for both personal growth and healing.Also, it’s very safe and legal.This event is free and no previous experience with cannabis is required.About Pivot:Pivot is a professional collective of psychedelic therapists, coaches, and dietitians in San Diego, CA. Our mission is to facilitate intentional, guided, safe psychedelic experiences and increase access to psychedelic therapies. You can read more about Pivot here.	1714590000	1714593600	La Mesa, CA	https://www.eventbrite.com/e/psychedelic-cannabis-intentional-use-for-healing-expansion-connection-tickets-888490317457?aff=ebdssbdestsearch			1714066314	1714923465	-117.0230839	32.7678288
859	Holistic Rejuvenation One-Day Retreat	seminars	Join us on a transformative journey at Holistic TherapeutiX. This exclusive retreat blends the therapeutic benefits of cannabis and breathwork with holistic bodywork techniques. It is ideal for groups and a perfect way to unwind, reconnect, and rejuvenate.This is the first pilot of a series of retreats. Which is why we are discounting the price for early birds.Activities Included:Experience the innovative Cannabis & Breathwork Journey, designed for deep introspection, relaxation, emotional release, and stress relief.	1715333400	1715360400	Agoura Hills, CA	https://www.eventbrite.com/e/holistic-rejuvenation-one-day-retreat-registration-875689138787?aff=ebdssbdestsearch	From $160.00		1714066314	1714923490	-118.7657042	34.14791
861	EDU TALK: The Best CBD Talk Ever!	seminars	CBD is often misunderstood because of its relationship to marijuana. In the age of alternative and complementary medicine, if you're not integrating this plant medicine into your wellness regimen because of fear or lack of expert advice, this is the education you're missing.In this 1.5-hour presentation, we will discuss the benefits of Cannabidiol, known as CBD, the medicinal compound derived from the marijuana plant. You will learn about the history of CBD as well as its relationship to Hemp and Marijuana and the differences between both plants. In this segment, you will be introduced to the Endocannabinoid System (ECS), the biological system found in the human body that communicates specifically with CBD molecules.	1718391600	1718397000	Miami, FL	https://www.eventbrite.com/e/edu-talk-the-best-cbd-talk-ever-tickets-888342445167?aff=ebdssbdestsearch	Free		1714066314	1714923523	-80.19362	25.7741728
862	Cannabis Symposium	conferences		1716976800	1716998400	Owings, MD	https://www.eventbrite.com/e/cannabis-symposium-tickets-896450697167?aff=ebdssbdestsearch			1714919894	1714923542	-76.6049703649053	38.7124923
863	Science of Cannabis Symposium 2024 Series #1	conferences	This symposium will center the science of cannabis using varied facilitation approaches to allow our community to norm around factual information and engage in content panels that disrupt and clarify misconceptions within the narrative. Through this approach, our community can engage in proactive planning and knowledge of responsible consumption and is primed for a career in the industry._________________________________________________________________________________________________________WHAT YOU CAN EXPECT:	1718442000	1718442000	Rochester, NY	https://www.eventbrite.com/e/science-of-cannabis-symposium-2024-series-1-tickets-896734044667?aff=ebdssbdestsearch			1714919894	1714923562	-77.615214	43.157285
864	Lucky Leaf Expo Minneapolis 2025	conferences	We’re coming to Minnesota! Join us at our Minneapolis MN event to catch up with canna industry experts and businesses.* Explore more than 100 exhibitors* Hear from a variety of speakers* Network with other industry professionals.... and more at the Lucky Leaf Minneapolis business convention and seminarsNo Medical Card Needed			Minneapolis, MN	https://www.eventbrite.com/e/lucky-leaf-expo-minneapolis-2025-tickets-896779691197?aff=ebdssbdestsearch			1714919894	1714923577	-93.2654692	44.9772995
866	Sweat & Sesh Sunday | High Desert	conferences	Sweat & Sesh : Refresh, Empower, ConnectCalling all Baddies 💖! Join us at Adelanto Plaza & Event Center on Sunday, May 26, 2024, at 2:00 PM for a refreshing and empowering event& launch of @BadBitchesclubco_ , A cannabis fitness brand. Let's come together to break a sweat and break the stigma surrounding cannabis use. This in-person gathering will feature fitness activities, educational sessions, and community building. Don't miss out on this opportunity to reset your mind and body while connecting with like-minded individuals. See you there! Must be 21+ to attend event!	1716732000	1716746400	Adelanto, CA	https://www.eventbrite.com/e/sweat-sesh-sunday-high-desert-registration-877805649327?aff=ebdssbdestsearch			1714919894	1714923628	-117.409215	34.5827699
898	People Over Profits: Anti-Monopoly Cannabis Reform Crash Course	classes	After decades of tireless effort by generations of cannabis activists, national marijuana legalization is finally on the horizon. As we approach this milestone, we must ensure that legalization is grounded in repairing the harms caused by prohibition and creating an equitable industry. Without proper safeguards, corporations will exploit our hard-fought victories for their own profit, leading to market consolidation and the erosion of equity-focused policies.This event is an opportunity for education and a call to action for those who believe in putting people over profits -- and to be proactive in implementing strong anti-monopoly protections and support for the smaller players at both state and federal levels before corporate interests take hold. Once established, it will become increasingly difficult to challenge their power.	1720861200	1720879200	Providence, RI	https://www.eventbrite.com/e/people-over-profits-anti-monopoly-cannabis-reform-crash-course-tickets-893952575217?aff=ebdssbdestsearch	From $0.00		1714919894	1714926851	-71.4128343	41.8239891
900	How to Create a Licensed Cannabis Business | Blueprint Part Four	classes	LEARN THE BLUEPRINT ON CREATING A SUCCESSFULLY LICENSED CANNABIS BUSINESSFeatured Speakers: Tony Verzura, Founder of Blue River™, and Michael Latulippe, Co-Founder of Blue River Terps Retail StoresWho is Tony: Tony Verzura is a 85x award winning cannabis innovator that evolved from the legacy marketing and into the legal market from 1996 to present day. Tony is best known for popularizing cannabis "terps" with he introduced of his cannabis dervied terpenes in Colorado in the 2010's. In 2015, Tony started implimenting "terps" into the California market in both solventless and solvent based products. Tony is a cannabis patent holder for his advacned ratio based MCT formulations widely used through out the world. Over the years Tony has continued to push the limts of this plant by developing sustainble manufacturing practice by devloping his own apperatus, methodolgies , and signature products wihtout the use of any chemicals or harmful impacts on the envirnoment. Today, Tony operates two Blue River Terps cannabis retail stores in Massachusetts and runs a team of highly skilled indivudals who oversee the brands manufactured products. Blue River Terps focus is delivering the highest grade live rosin extracts, vape, and edibles on the East Coast.	1717275600	1717239600	Somerville, MA	https://www.eventbrite.com/e/how-to-create-a-licensed-cannabis-business-blueprint-part-four-tickets-893929606517?aff=ebdssbdestsearch	Free		1714919894	1714926897	-71.10039	42.3874119
